https://www.realmeye.com/number-of-active-players-by-rank,,,,
A new entry is automatically added every twelve hours.,,,,
Historical data from 059,,,,
Sheet by Marv,,,,
Time,Date,Players,Change/24H,Notes
19:36:12,2025-05-17,51044,-22,
7:36:10,2025-05-18,51400,712,
19:36:11,2025-05-18,51773,746,
7:36:11,2025-05-19,51951,356,
19:36:11,2025-05-19,52065,228,
7:36:11,2025-05-20,52062,-6,
19:36:11,2025-05-20,52006,-112,
7:36:10,2025-05-21,51872,-268,
19:36:10,2025-05-21,51741,-262,
7:39:16,2025-05-22,51823,163,
7:36:11,2025-05-23,51942,119,
19:36:11,2025-05-23,51981,78,
7:39:13,2025-05-24,51752,-456,
19:36:10,2025-05-24,51647,-211,
7:36:11,2025-05-25,51428,-438,
19:36:11,2025-05-25,51494,132,
7:36:11,2025-05-26,51315,-358,
19:36:11,2025-05-26,51287,-56,
7:36:11,2025-05-27,51258,-58,
19:36:11,2025-05-27,51190,-136,
7:41:32,2025-05-28,51046,-286,
19:36:11,2025-05-28,50923,-248,
7:36:11,2025-05-29,50736,-374,
19:36:11,2025-05-29,50695,-82,
7:36:11,2025-05-30,50556,-278,
19:36:11,2025-05-30,50419,-274,
7:36:11,2025-05-31,50176,-486,
19:36:10,2025-05-31,50633,914,
7:36:20,2025-06-01,50540,-186,
19:36:11,2025-06-01,50365,-350,
7:36:11,2025-06-02,50217,-296,
19:36:12,2025-06-02,50145,-144,
7:36:12,2025-06-03,50097,-96,
19:36:11,2025-06-03,49453,-1288,
7:36:11,2025-06-04,49612,318,
19:36:11,2025-06-04,49851,478,
7:41:11,2025-06-05,49831,-40,
19:36:11,2025-06-05,49853,44,
7:36:11,2025-06-06,49884,62,
19:41:07,2025-06-06,50015,260,
7:36:11,2025-06-07,49942,-147,
19:36:12,2025-06-07,50103,322,
19:36:10,2025-06-08,50183,80,
7:36:11,2025-06-09,50145,-76,
19:41:09,2025-06-09,50465,636,
7:36:11,2025-06-10,50506,83,
19:36:11,2025-06-10,50503,-6,
7:36:12,2025-06-11,50555,104,
19:36:11,2025-06-11,50754,398,
19:36:11,2025-06-12,50694,-60,
7:40:20,2025-06-13,50522,-342,
19:40:05,2025-06-13,50609,174,
7:36:11,2025-06-14,50628,38,
19:36:10,2025-06-14,50538,-180,
7:40:51,2025-06-15,50455,-165,
7:36:14,2025-06-16,50299,-157,
19:36:11,2025-06-16,50288,-22,
7:36:11,2025-06-17,50141,-294,
19:36:11,2025-06-17,50579,876,
7:36:11,2025-06-18,50469,-220,
7:36:11,2025-06-19,50154,-315,
19:40:02,2025-06-19,50040,-227,
7:36:11,2025-06-20,49870,-342,
19:36:12,2025-06-20,49729,-282,
7:36:11,2025-06-21,49619,-220,
19:39:08,2025-06-21,49402,-432,
7:36:10,2025-06-22,49215,-376,
19:36:11,2025-06-22,49187,-56,
7:36:10,2025-06-23,49011,-352,
19:36:10,2025-06-23,48522,-978,
7:36:11,2025-06-24,48559,74,
19:36:11,2025-06-24,48765,412,
7:36:12,2025-06-25,48849,168,
19:36:11,2025-06-25,48764,-170,
7:36:14,2025-06-26,48649,-230,
19:36:11,2025-06-26,48644,-10,
7:36:10,2025-06-27,48635,-18,
19:36:11,2025-06-27,48456,-358,
7:41:31,2025-06-28,48379,-153,
19:36:11,2025-06-28,48373,-12,
7:36:11,2025-06-29,48319,-108,
19:36:12,2025-06-29,48256,-126,
7:39:16,2025-06-30,47961,-587,
19:36:11,2025-06-30,48092,263,
7:36:12,2025-07-01,48053,-78,
19:36:11,2025-07-01,48089,72,
7:36:11,2025-07-02,48073,-32,
19:40:05,2025-07-02,48049,-48,
7:36:15,2025-07-03,47953,-193,
19:36:11,2025-07-03,47914,-78,
7:36:12,2025-07-04,47903,-22,
19:36:11,2025-07-04,48012,218,
7:36:11,2025-07-05,48002,-20,
19:36:12,2025-07-05,48016,28,
7:36:11,2025-07-06,48141,250,
19:36:11,2025-07-06,48098,-86,
7:36:11,2025-07-07,48056,-84,
19:36:11,2025-07-07,48092,72,
7:36:12,2025-07-08,47751,-682,
19:36:11,2025-07-08,47649,-204,
7:36:14,2025-07-09,47281,-736,
19:36:13,2025-07-09,47054,-454,
7:42:00,2025-07-10,46761,-581,
19:36:12,2025-07-10,46518,-490,
7:36:11,2025-07-11,46285,-466,
19:36:11,2025-07-11,46152,-266,
7:36:11,2025-07-12,45982,-340,
19:41:22,2025-07-12,45848,-266,
7:36:11,2025-07-13,45750,-197,
19:36:11,2025-07-13,45577,-346,
19:36:13,2025-07-14,45520,-57,
7:36:11,2025-07-15,45435,-170,
19:36:12,2025-07-15,44967,-936,
7:36:15,2025-07-16,44887,-160,
19:36:11,2025-07-16,44984,194,
7:36:13,2025-07-17,44977,-14,
19:39:31,2025-07-17,44865,-223,
7:36:11,2025-07-18,44836,-58,
19:40:33,2025-07-18,44656,-358,
7:36:11,2025-07-19,44597,-119,
19:36:11,2025-07-19,44601,8,
7:36:12,2025-07-20,44473,-256,
19:40:16,2025-07-20,44387,-171,
7:36:11,2025-07-21,44314,-147,
19:42:05,2025-07-21,44272,-83,
7:36:11,2025-07-22,44303,63,
19:36:13,2025-07-22,44146,-314,
7:39:28,2025-07-23,44078,-135,
19:36:11,2025-07-23,44065,-26,
7:36:10,2025-07-24,44092,54,
19:36:12,2025-07-24,44040,-104,
7:36:11,2025-07-25,44031,-18,
19:40:19,2025-07-25,44072,82,
7:36:11,2025-07-26,44103,62,
19:36:11,2025-07-26,44062,-82,
7:36:11,2025-07-27,44040,-44,
19:36:11,2025-07-27,44126,172,
7:36:14,2025-07-28,44123,-6,
19:36:11,2025-07-28,44079,-88,
7:36:15,2025-07-29,43935,-288,
19:36:11,2025-07-29,44437,1004,
19:36:11,2025-07-30,44142,-295,
7:41:32,2025-07-31,43994,-294,
19:36:11,2025-07-31,44109,232,
7:36:12,2025-08-01,44219,220,
19:40:07,2025-08-01,44395,350,
7:36:11,2025-08-03,44556,108,
19:36:12,2025-08-03,44613,114,
7:40:58,2025-08-04,44643,60,
7:39:59,2025-08-05,44641,-2,
19:41:34,2025-08-05,44221,-838,
19:36:13,2025-08-06,43892,-330,
7:41:20,2025-08-07,43803,-177,
7:41:59,2025-08-08,43836,33,
19:36:12,2025-08-08,43875,79,
7:36:11,2025-08-09,43983,216,
19:39:13,2025-08-09,44085,203,
7:41:51,2025-08-10,44089,8,
19:36:12,2025-08-10,44168,159,
19:36:14,2025-08-11,44327,159,
7:36:11,2025-08-12,44484,314,
19:36:12,2025-08-12,44391,-186,
7:36:16,2025-08-13,44424,66,
19:36:11,2025-08-13,44502,156,
7:40:25,2025-08-14,44296,-410,
19:36:12,2025-08-14,44172,-249,
7:36:14,2025-08-15,44051,-242,
19:36:15,2025-08-15,43990,-122,
7:42:04,2025-08-16,43889,-200,
19:36:11,2025-08-16,43948,119,
7:36:11,2025-08-17,43979,62,
19:36:11,2025-08-17,44008,58,
7:36:16,2025-08-18,43898,-220,
19:36:13,2025-08-18,43784,-228,
7:36:17,2025-08-19,43539,-490,
19:36:11,2025-08-19,43918,758,
7:36:11,2025-08-20,44429,1022,
7:41:35,2025-08-21,44644,214,
19:36:11,2025-08-21,44776,266,
7:36:17,2025-08-22,44905,258,
19:36:11,2025-08-22,44843,-124,
7:40:14,2025-08-23,44795,-95,
7:36:11,2025-08-24,44976,182,
19:36:10,2025-08-24,44994,36,
7:36:11,2025-08-25,45122,256,
19:36:17,2025-08-25,45075,-94,
7:39:04,2025-08-26,44826,-496,
19:39:23,2025-08-26,44886,120,
7:36:16,2025-08-27,44776,-221,
7:36:15,2025-08-28,44588,-188,
19:36:14,2025-08-28,44637,98,
7:36:14,2025-08-29,44517,-240,
19:36:14,2025-08-29,44433,-168,
7:40:53,2025-08-30,44434,2,
19:36:11,2025-08-30,44418,-32,
7:36:12,2025-08-31,44640,444,
19:36:12,2025-08-31,44753,226,
7:36:13,2025-09-01,44772,38,
19:36:11,2025-09-01,44917,290,
19:41:36,2025-09-02,44977,60,
7:36:18,2025-09-03,45322,695,
19:36:11,2025-09-03,45498,352,
7:36:10,2025-09-04,45663,330,
7:36:10,2025-09-06,46443,390,
19:36:11,2025-09-06,47019,1152,
7:36:11,2025-09-07,47401,764,
19:36:11,2025-09-07,47761,720,
7:36:13,2025-09-08,47875,228,
19:41:15,2025-09-08,48153,552,
7:36:13,2025-09-09,48328,352,
19:39:11,2025-09-09,48408,159,
7:36:13,2025-09-11,48713,204,
19:36:12,2025-09-11,48882,338,
7:36:13,2025-09-12,48930,96,
19:36:12,2025-09-12,49017,174,
7:36:11,2025-09-13,49186,338,
19:36:13,2025-09-13,49467,562,
7:36:13,2025-09-14,49438,-58,
19:36:11,2025-09-14,49478,80,
7:36:11,2025-09-15,49522,88,
19:36:12,2025-09-15,49453,-138,
7:36:11,2025-09-16,49399,-108,
19:36:11,2025-09-16,49590,382,
7:36:12,2025-09-17,49415,-350,
19:36:11,2025-09-17,49212,-406,
7:36:14,2025-09-18,49040,-344,
7:36:11,2025-09-19,49046,6,
19:36:11,2025-09-19,49054,16,
7:36:11,2025-09-20,48758,-592,
19:36:12,2025-09-20,48579,-358,
7:36:11,2025-09-21,48442,-274,
19:36:11,2025-09-21,48230,-424,
7:36:11,2025-09-22,48066,-328,
19:36:11,2025-09-22,47925,-282,
7:39:57,2025-09-23,47777,-294,
19:41:01,2025-09-23,47648,-258,
7:36:11,2025-09-24,47450,-399,
19:36:11,2025-09-24,47443,-14,
7:36:12,2025-09-25,47223,-440,
19:36:11,2025-09-25,47070,-306,
7:36:13,2025-09-26,46867,-406,
19:36:11,2025-09-26,46723,-288,
7:41:06,2025-09-27,46676,-93,
7:39:46,2025-09-28,46476,-200,
19:36:11,2025-09-28,46283,-388,
19:39:44,2025-09-29,46015,-267,
7:36:13,2025-09-30,45922,-187,
19:36:11,2025-09-30,46138,432,
19:36:11,2025-10-02,46948,405,
7:36:11,2025-10-03,46945,-6,
19:36:11,2025-10-03,46878,-134,
7:36:13,2025-10-04,47013,270,
19:36:11,2025-10-04,47164,302,
7:36:10,2025-10-05,47236,144,
19:36:12,2025-10-05,47277,82,
7:36:12,2025-10-06,47299,44,
19:36:11,2025-10-06,47308,18,
7:36:14,2025-10-07,47302,-12,
7:36:11,2025-10-08,47272,-30,
19:40:08,2025-10-08,47269,-6,
7:36:11,2025-10-09,47240,-58,
7:36:11,2025-10-10,47343,103,
19:36:11,2025-10-10,47393,100,
7:36:11,2025-10-11,47508,230,
19:36:11,2025-10-11,47599,182,
7:36:11,2025-10-12,47642,86,
19:36:19,2025-10-13,47920,185,
7:36:11,2025-10-14,47862,-116,
7:36:11,2025-10-15,47446,-416,
19:36:13,2025-10-16,47126,-213,
7:36:11,2025-10-17,47016,-220,
19:36:11,2025-10-17,46941,-150,
19:36:11,2025-10-18,46705,-236,
7:40:24,2025-10-19,46568,-272,
19:36:11,2025-10-19,46270,-600,
7:39:55,2025-10-20,46172,-195,
19:36:11,2025-10-20,46191,38,
7:40:12,2025-10-21,45999,-382,
19:36:12,2025-10-21,45732,-537,
7:36:12,2025-10-22,45679,-106,
7:36:11,2025-10-23,45903,224,
19:36:13,2025-10-23,46057,308,
19:36:16,2025-10-24,46042,-15,
7:36:10,2025-10-25,46111,138,
19:36:14,2025-10-25,46403,584,
7:36:11,2025-10-26,46635,464,
19:40:40,2025-10-26,46785,298,
7:41:04,2025-10-27,46819,68,
7:36:11,2025-10-28,46367,-454,
19:36:11,2025-10-28,46311,-112,
7:36:14,2025-10-29,46143,-336,
19:40:28,2025-10-29,46001,-282,
19:36:16,2025-10-30,45979,-22,
7:40:36,2025-10-31,46064,169,
19:41:02,2025-10-31,46663,1197,
19:36:12,2025-11-01,46697,34,
7:36:11,2025-11-02,46691,-12,
20:36:11,2025-11-02,46640,-94,
8:36:16,2025-11-03,46620,-40,
20:40:56,2025-11-03,46561,-117,
8:40:42,2025-11-04,46666,210,
20:36:13,2025-11-04,46783,235,
8:36:11,2025-11-05,46751,-64,
8:36:20,2025-11-06,46446,-305,
20:36:11,2025-11-07,45994,-301,
20:36:11,2025-11-08,46039,45,
20:41:51,2025-11-09,45953,-86,
8:36:11,2025-11-10,45745,-419,
20:36:11,2025-11-11,45463,-188,
8:36:11,2025-11-13,45108,-237,
20:40:40,2025-11-13,44995,-225,
20:40:08,2025-11-14,43897,-1098,
8:36:11,2025-11-15,43900,6,
20:36:11,2025-11-15,43870,-60,
8:36:13,2025-11-16,43847,-46,
8:36:13,2025-11-17,43725,-122,
20:36:13,2025-11-17,43682,-86,
8:36:11,2025-11-18,43610,-144,
20:36:11,2025-11-18,43752,284,
8:36:12,2025-11-19,44082,660,
20:36:10,2025-11-19,44312,460,
8:36:12,2025-11-20,44593,562,
20:36:12,2025-11-20,44748,310,
8:36:10,2025-11-21,44868,240,
8:36:11,2025-11-22,44860,-8,
20:36:11,2025-11-22,44929,138,
20:36:10,2025-11-23,45054,125,
20:36:11,2025-11-24,45056,2,
8:36:12,2025-11-25,44978,-156,
20:40:57,2025-11-25,44854,-246,
8:41:53,2025-11-26,44924,140,
20:36:10,2025-11-26,45094,343,
8:36:14,2025-11-28,45406,208,
20:36:12,2025-11-28,45473,134,
8:40:34,2025-11-29,45444,-58,
20:36:11,2025-11-30,45799,237,
8:36:11,2025-12-01,45946,294,
8:36:12,2025-12-02,45891,-55,
20:36:11,2025-12-02,45858,-66,
8:36:11,2025-12-03,45572,-572,
20:36:11,2025-12-03,45300,-544,
20:36:15,2025-12-04,44903,-397,
8:36:15,2025-12-05,44695,-416,
8:36:14,2025-12-06,44511,-184,
20:36:12,2025-12-06,44369,-284,
8:36:11,2025-12-07,44283,-172,
20:36:16,2025-12-07,44166,-234,
8:36:13,2025-12-08,43940,-452,
20:36:11,2025-12-09,43768,-115,
20:36:11,2025-12-10,43519,-249,
20:36:11,2025-12-11,43088,-431,
8:36:11,2025-12-12,42923,-330,
20:36:11,2025-12-12,42806,-234,
8:36:10,2025-12-13,42555,-502,
20:36:10,2025-12-13,42443,-224,
8:36:11,2025-12-14,42252,-382,
8:41:26,2025-12-15,41635,-615,
8:36:12,2025-12-16,41590,-45,
8:41:07,2025-12-17,41969,378,
8:36:11,2025-12-18,42181,213,
8:42:06,2025-12-19,42317,135,
20:40:09,2025-12-19,42326,18,
8:36:12,2025-12-20,42271,-111,
20:36:11,2025-12-20,42239,-64,
8:36:10,2025-12-21,42147,-184,
20:36:11,2025-12-22,42223,51,
8:36:11,2025-12-23,42282,118,
20:36:11,2025-12-23,42390,216,
8:36:12,2025-12-24,42404,28,
20:36:10,2025-12-24,42409,10,
20:40:18,2025-12-25,42562,153,
8:36:11,2025-12-26,42540,-44,
8:36:11,2025-12-27,42685,145,
20:36:11,2025-12-27,42667,-36,
8:36:10,2025-12-29,42559,-72,
20:36:14,2025-12-29,42613,108,
8:42:00,2025-12-30,42471,-282,
8:36:21,2025-12-31,42586,115,
8:40:26,2026-01-01,42614,28,
20:36:11,2026-01-02,42704,60,
8:36:12,2026-01-05,42663,-16,
20:36:12,2026-01-05,42675,24,
20:36:11,2026-01-06,42568,-107,
8:36:11,2026-01-07,42355,-426,
20:36:11,2026-01-07,42339,-32,
8:36:14,2026-01-08,42308,-62,
8:36:14,2026-01-09,42033,-275,
20:36:13,2026-01-09,42085,104,
20:36:11,2026-01-10,42087,2,
20:40:18,2026-01-11,42135,48,
8:36:12,2026-01-12,41998,-276,
20:36:11,2026-01-12,41839,-318,
8:36:13,2026-01-13,41685,-308,
20:36:11,2026-01-13,41596,-178,
8:36:11,2026-01-14,41408,-376,
20:41:02,2026-01-16,40195,-485,
8:36:11,2026-01-17,40033,-326,
20:36:11,2026-01-17,40195,324,
8:36:11,2026-01-18,40226,62,
8:36:11,2026-01-19,40219,-7,
8:36:10,2026-01-20,40100,-119,
20:36:11,2026-01-20,40060,-80,
8:36:15,2026-01-21,40051,-18,
20:36:11,2026-01-21,40061,20,
20:36:11,2026-01-22,39945,-116,
8:36:15,2026-01-23,39941,-8,
8:36:12,2026-01-24,40104,163,
20:36:12,2026-01-24,40251,294,
8:36:13,2026-01-25,40413,324,
8:40:32,2026-01-26,40981,566,
20:36:13,2026-01-26,41146,332,
8:36:15,2026-01-27,41191,90,
20:36:12,2026-01-27,41169,-44,
20:36:11,2026-01-28,40848,-321,
20:36:12,2026-01-29,40651,-197,
8:36:11,2026-01-30,40528,-246,
8:39:52,2026-01-31,40804,275,
20:40:18,2026-01-31,40990,372,
8:36:11,2026-02-01,41066,153,
8:36:11,2026-02-02,40875,-191,
8:36:11,2026-02-03,40610,-265,
20:36:14,2026-02-04,40377,-155,
8:36:14,2026-02-05,40356,-42,
20:36:13,2026-02-05,40275,-162,
8:36:15,2026-02-06,40279,8,
20:41:22,2026-02-07,40188,-61,
8:36:11,2026-02-08,39992,-395,
20:40:18,2026-02-08,39854,-274,
8:36:15,2026-02-09,39492,-728,
20:36:11,2026-02-09,39351,-282,
8:36:12,2026-02-10,39106,-490,
8:36:11,2026-02-11,38982,-124,
20:41:31,2026-02-11,38978,-8,
20:42:10,2026-02-12,38767,-211,
8:36:10,2026-02-14,38287,-321,
20:36:11,2026-02-14,38057,-460,
8:36:11,2026-02-15,37789,-536,
20:36:11,2026-02-15,37745,-88,
